Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,video,question1,A.1,B.1,C.1,ANSWER1,ANSWER2,question2,A.2,B.2,C.2,D.2,E.2,question3,A.3,B.3,C.3,D.3,E.3,ANSWER3,ANSWER
42,1.60742E+12,08/12/2020 10:24,1.60742E+12,0,08/12/2020 10:24,27169,8,task-olrx,,8416429,BLIND,2562468,,complete,cuouvy,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 87.0.4280.88,1440x900,1440x900,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,4,4,Screen 6,Zone2,response_button_text,3335.31,,,Foolish,1,1,0,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
43,1.60742E+12,08/12/2020 10:24,1.60742E+12,0,08/12/2020 10:24,27169,8,task-olrx,,8416429,BLIND,2562468,,complete,cuouvy,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 87.0.4280.88,1440x900,1440x900,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,8,4,1,Screen 1,Zone7,timelimit_screen,30002.049,,,,,0,1,0,,,1,1,1,RAND session,RAND_drifting.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
44,1.60742E+12,08/12/2020 10:24,1.60742E+12,0,08/12/2020 10:24,27169,8,task-olrx,,8416429,BLIND,2562468,,complete,cuouvy,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 87.0.4280.88,1440x900,1440x900,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,8,4,2,Screen 2,buttonA,response_button_text,2282.625,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_drifting.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
45,1.60742E+12,08/12/2020 10:24,1.60742E+12,0,08/12/2020 10:24,27169,8,task-olrx,,8416429,BLIND,2562468,,complete,cuouvy,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 87.0.4280.88,1440x900,1440x900,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,advancementZone,continue_button,1801.445,,,,,0,1,0,,,,,,end,,,,,,,,,,,,,,,,,,,,,
46,1.60742E+12,08/12/2020 10:24,1.60742E+12,0,08/12/2020 10:24,27169,8,task-olrx,,8416429,BLIND,2562468,,complete,cuouvy,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 87.0.4280.88,1440x900,1440x900,,Triangle task,14,Menta-first,Spreadsheet1,,,END TASK,,,,,669433,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.60737E+12,07/12/2020 21:00,1.60737E+12,0,07/12/2020 21:00,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x625,,Triangle task,14,Menta-first,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.60737E+12,07/12/2020 21:00,1.60737E+12,0,07/12/2020 21:00,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x625,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,1,1,1,Screen 2,script,force_advance,6715.598,,,,,0,1,0,,,,,,Intro,,,,,,,,,,,,,,,,,,,,,
3,1.60737E+12,07/12/2020 21:01,1.60737E+12,0,07/12/2020 21:01,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,1,1,2,Screen 1,button,response_button_text,33101.725,,,Let's go!,1,0,1,0,,,,,,Intro,,,,,,,,,,,,,,,,,,,,,
4,1.60737E+12,07/12/2020 21:02,1.60737E+12,0,07/12/2020 21:02,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,1,Screen 5,Zone1,timelimit_screen,29995.276,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
5,1.60737E+12,07/12/2020 21:02,1.60737E+12,0,07/12/2020 21:02,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,2,Screen 7,buttonA,response_button_text,3226.33,,,A. No interaction,1,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
6,1.60737E+12,07/12/2020 21:02,1.60737E+12,0,07/12/2020 21:02,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,3,Screen 8,advancementZone,continue_button,5228.655,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
7,1.60737E+12,07/12/2020 21:02,1.60737E+12,0,07/12/2020 21:02,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,4,Screen 9,Zone1,timelimit_screen,44992.658,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
8,1.60737E+12,07/12/2020 21:03,1.60737E+12,0,07/12/2020 21:03,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,5,Screen 11,buttonC,response_button_text,10148.195,,,C. Mental interaction,1,1,0,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
9,1.60737E+12,07/12/2020 21:03,1.60737E+12,0,07/12/2020 21:03,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,6,Screen 12,advancementZone,continue_button,5186.495,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
10,1.60738E+12,07/12/2020 21:03,1.60738E+12,0,07/12/2020 21:03,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,7,Screen 2,Zone1,timelimit_screen,44992.882,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
11,1.60738E+12,07/12/2020 21:04,1.60738E+12,0,07/12/2020 21:04,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,8,Screen 1,buttonC,response_button_text,5027.435,,,C. Mental interaction,1,1,0,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
12,1.60738E+12,07/12/2020 21:04,1.60738E+12,0,07/12/2020 21:04,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,9,Screen 3,advancementZone,continue_button,7933.665,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
13,1.60738E+12,07/12/2020 21:04,1.60738E+12,0,07/12/2020 21:04,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone7,timelimit_screen,34994.445,,,,,0,1,0,,,1,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
14,1.60738E+12,07/12/2020 21:04,1.60738E+12,0,07/12/2020 21:04,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,14,1,2,Screen 2,buttonB,response_button_text,3529.255,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
15,1.60738E+12,07/12/2020 21:05,1.60738E+12,0,07/12/2020 21:05,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,12,2,1,Screen 1,Zone7,timelimit_screen,34994.342,,,,,0,1,0,,,1,1,1,GD session,GD_DANCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
16,1.60738E+12,07/12/2020 21:05,1.60738E+12,0,07/12/2020 21:05,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,12,2,2,Screen 2,buttonB,response_button_text,2561.235,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_DANCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
17,1.60738E+12,07/12/2020 21:06,1.60738E+12,0,07/12/2020 21:06,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,3,1,1,Screen 13,Zone7,timelimit_screen,39993.483,,,,,0,1,0,,,1,1,1,TOM session,TOM_COAXING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Secure,## How do you think the **Little Triangle** feels at the end of the animation?,Proud,No feelings,Secure,Unsure,Annoyed,## How do you think the **Big Triangle** feels at the end of the animation?,Frustrated,Loving,Tense,No feelings,Frivolous,Loving,
18,1.60738E+12,07/12/2020 21:06,1.60738E+12,0,07/12/2020 21:06,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,3,1,2,Screen 2,buttonC,response_button_text,2933.895,,,C. Mental interaction,1,1,0,0,,,,1,1,TOM session,TOM_COAXING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Secure,## How do you think the **Little Triangle** feels at the end of the animation?,Proud,No feelings,Secure,Unsure,Annoyed,## How do you think the **Big Triangle** feels at the end of the animation?,Frustrated,Loving,Tense,No feelings,Frivolous,Loving,
19,1.60738E+12,07/12/2020 21:06,1.60738E+12,0,07/12/2020 21:06,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,3,1,3,Screen 1,buttonA,response_button_text,13924.14,,,Proud,1,0,1,0,,,,1,1,TOM session,TOM_COAXING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Secure,## How do you think the **Little Triangle** feels at the end of the animation?,Proud,No feelings,Secure,Unsure,Annoyed,## How do you think the **Big Triangle** feels at the end of the animation?,Frustrated,Loving,Tense,No feelings,Frivolous,Loving,
20,1.60738E+12,07/12/2020 21:06,1.60738E+12,0,07/12/2020 21:06,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,3,1,4,Screen 6,buttonB,response_button_text,8186.855,,,Loving,1,1,0,0,,,,1,1,TOM session,TOM_COAXING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Secure,## How do you think the **Little Triangle** feels at the end of the animation?,Proud,No feelings,Secure,Unsure,Annoyed,## How do you think the **Big Triangle** feels at the end of the animation?,Frustrated,Loving,Tense,No feelings,Frivolous,Loving,
21,1.60738E+12,07/12/2020 21:07,1.60738E+12,0,07/12/2020 21:07,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,2,1,Screen 13,Zone7,timelimit_screen,39993.733,,,,,0,1,0,,,1,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
22,1.60738E+12,07/12/2020 21:07,1.60738E+12,0,07/12/2020 21:07,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,2,2,Screen 2,buttonC,response_button_text,1451.31,,,C. Mental interaction,1,1,0,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
23,1.60738E+12,07/12/2020 21:07,1.60738E+12,0,07/12/2020 21:07,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,2,3,Screen 1,buttonB,response_button_text,5538.225,,,Cunning,1,1,0,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
24,1.60738E+12,07/12/2020 21:07,1.60738E+12,0,07/12/2020 21:07,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,2,4,Screen 6,Zone2,response_button_text,5876.14,,,Foolish,1,1,0,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
25,1.60738E+12,07/12/2020 21:07,1.60738E+12,0,07/12/2020 21:07,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,7,1,1,Screen 1,Zone7,timelimit_screen,29994.972,,,,,0,1,0,,,1,1,1,RAND session,RAND_billiard.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
26,1.60738E+12,07/12/2020 21:07,1.60738E+12,0,07/12/2020 21:07,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,7,1,2,Screen 2,buttonA,response_button_text,1763.255,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_billiard.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
27,1.60738E+12,07/12/2020 21:08,1.60738E+12,0,07/12/2020 21:08,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,3,1,Screen 13,Zone7,timelimit_screen,39993.503,,,,,0,1,0,,,1,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
28,1.60738E+12,07/12/2020 21:08,1.60738E+12,0,07/12/2020 21:08,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,3,2,Screen 2,buttonC,response_button_text,10645.525,,,C. Mental interaction,1,1,0,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
29,1.60738E+12,07/12/2020 21:08,1.60738E+12,0,07/12/2020 21:08,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,3,3,Screen 1,Zone1,response_button_text,8994.735,,,Pleased,1,1,0,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
30,1.60738E+12,07/12/2020 21:09,1.60738E+12,0,07/12/2020 21:09,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,3,4,Screen 6,buttonC,response_button_text,12028.345,,,Delighted,1,1,0,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
31,1.60738E+12,07/12/2020 21:09,1.60738E+12,0,07/12/2020 21:09,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,11,3,1,Screen 1,Zone7,timelimit_screen,34994.356,,,,,0,1,0,,,1,1,1,GD session,GD_CHASE.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
32,1.60738E+12,07/12/2020 21:09,1.60738E+12,0,07/12/2020 21:09,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,11,3,2,Screen 2,buttonB,response_button_text,1161.16,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_CHASE.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
33,1.60738E+12,07/12/2020 21:10,1.60738E+12,0,07/12/2020 21:10,27169,8,task-olrx,,8406766,BLIND,2559820,,complete,nspiqs,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,10,2,1,Screen 1,Zone7,timelimit_screen,29995.258,,,,,0,1,0,,,1,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
