Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,video,question1,A.1,B.1,C.1,ANSWER1,ANSWER2,question2,A.2,B.2,C.2,D.2,E.2,question3,A.3,B.3,C.3,D.3,E.3,ANSWER3,ANSWER
32,1.60736E+12,07/12/2020 17:25,1.60736E+12,0,07/12/2020 17:25,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,7,2,2,Screen 2,buttonA,response_button_text,1561.275,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_billiard.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
33,1.60736E+12,07/12/2020 17:25,1.60736E+12,0,07/12/2020 17:25,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,4,4,1,Screen 13,Zone7,timelimit_screen,40002.518,,,,,0,1,0,,,1,1,1,TOM session,TOM_MOCKING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Mischievous,## How do you think the **Little Triangle** feels at the end of the animation?,No feelings,Fulfilled,Anxious,Mischievous,Devious,## How do you think the **Big Triangle** feels at the end of the animation?,Aggravated,Puzzled,Lonely,Satisfied,No feelings,Aggravated,
34,1.60736E+12,07/12/2020 17:25,1.60736E+12,0,07/12/2020 17:26,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,4,4,2,Screen 2,buttonB,response_button_text,7654.135,,,B. Physical interaction,1,0,1,0,,,,1,1,TOM session,TOM_MOCKING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Mischievous,## How do you think the **Little Triangle** feels at the end of the animation?,No feelings,Fulfilled,Anxious,Mischievous,Devious,## How do you think the **Big Triangle** feels at the end of the animation?,Aggravated,Puzzled,Lonely,Satisfied,No feelings,Aggravated,
35,1.60736E+12,07/12/2020 17:26,1.60736E+12,0,07/12/2020 17:26,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,4,4,3,Screen 1,Zone1,response_button_text,9147.655,,,Mischievous,1,1,0,0,,,,1,1,TOM session,TOM_MOCKING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Mischievous,## How do you think the **Little Triangle** feels at the end of the animation?,No feelings,Fulfilled,Anxious,Mischievous,Devious,## How do you think the **Big Triangle** feels at the end of the animation?,Aggravated,Puzzled,Lonely,Satisfied,No feelings,Aggravated,
36,1.60736E+12,07/12/2020 17:26,1.60736E+12,0,07/12/2020 17:26,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,4,4,4,Screen 6,buttonA,response_button_text,7489.495,,,Aggravated,1,1,0,0,,,,1,1,TOM session,TOM_MOCKING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Mischievous,## How do you think the **Little Triangle** feels at the end of the animation?,No feelings,Fulfilled,Anxious,Mischievous,Devious,## How do you think the **Big Triangle** feels at the end of the animation?,Aggravated,Puzzled,Lonely,Satisfied,No feelings,Aggravated,
37,1.60736E+12,07/12/2020 17:26,1.60736E+12,0,07/12/2020 17:26,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,11,3,1,Screen 1,Zone7,timelimit_screen,35000.112,,,,,0,1,0,,,1,1,1,GD session,GD_CHASE.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
38,1.60736E+12,07/12/2020 17:26,1.60736E+12,0,07/12/2020 17:26,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,11,3,2,Screen 2,buttonC,response_button_text,4624.8,,,C. Mental interaction,1,0,1,0,,,,1,1,GD session,GD_CHASE.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
39,1.60736E+12,07/12/2020 17:27,1.60736E+12,0,07/12/2020 17:27,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,14,4,1,Screen 1,Zone7,timelimit_screen,34999.633,,,,,0,1,0,,,1,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
40,1.60736E+12,07/12/2020 17:27,1.60736E+12,0,07/12/2020 17:27,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,14,4,2,Screen 2,buttonB,response_button_text,10947.205,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
41,1.60736E+12,07/12/2020 17:28,1.60736E+12,0,07/12/2020 17:28,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,9,3,1,Screen 1,Zone7,timelimit_screen,29997.763,,,,,0,1,0,,,1,1,1,RAND session,RAND_TENNIS.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
42,1.60736E+12,07/12/2020 17:28,1.60736E+12,0,07/12/2020 17:28,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,9,3,2,Screen 2,buttonA,response_button_text,1263.285,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_TENNIS.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
43,1.60736E+12,07/12/2020 17:28,1.60736E+12,0,07/12/2020 17:28,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,10,4,1,Screen 1,Zone7,timelimit_screen,29997.755,,,,,0,1,0,,,1,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
44,1.60736E+12,07/12/2020 17:28,1.60736E+12,0,07/12/2020 17:28,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,10,4,2,Screen 2,buttonA,response_button_text,1092.85,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
45,1.60736E+12,07/12/2020 17:28,1.60736E+12,0,07/12/2020 17:28,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,advancementZone,continue_button,2359.525,,,,,0,1,0,,,,,,end,,,,,,,,,,,,,,,,,,,,,
46,1.60736E+12,07/12/2020 17:28,1.60736E+12,0,07/12/2020 17:28,27169,8,task-h14t,,8391586,BLIND,2556209,,complete,pinpxq,,computer,Desktop or Laptop,Windows 8.1,Chrome 86.0.4240.198,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,,,END TASK,,,,,1031889,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.60735E+12,07/12/2020 13:30,1.60735E+12,0,07/12/2020 13:30,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x730,,Triangle task,14,Meta-first,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.60735E+12,07/12/2020 13:30,1.60735E+12,0,07/12/2020 13:30,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x730,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,1,1,1,Screen 2,script,force_advance,3845.689,,,,,0,1,0,,,,,,Intro,,,,,,,,,,,,,,,,,,,,,
3,1.60735E+12,07/12/2020 13:30,1.60735E+12,0,07/12/2020 13:30,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,1,1,2,Screen 1,button,response_button_text,39852.54,,,Let's go!,1,0,1,0,,,,,,Intro,,,,,,,,,,,,,,,,,,,,,
4,1.60735E+12,07/12/2020 13:31,1.60735E+12,0,07/12/2020 13:31,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,1,Screen 5,Zone1,timelimit_screen,29999.289,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
5,1.60735E+12,07/12/2020 13:31,1.60735E+12,0,07/12/2020 13:31,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,2,Screen 7,buttonC,response_button_text,6991.42,,,C. Mental interaction,1,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
6,1.60735E+12,07/12/2020 13:31,1.60735E+12,0,07/12/2020 13:31,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,3,Screen 8,advancementZone,continue_button,7597.675,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
7,1.60735E+12,07/12/2020 13:32,1.60735E+12,0,07/12/2020 13:32,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,4,Screen 9,Zone1,timelimit_screen,44998.936,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
8,1.60735E+12,07/12/2020 13:32,1.60735E+12,0,07/12/2020 13:32,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,5,Screen 11,buttonC,response_button_text,1391.785,,,C. Mental interaction,1,1,0,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
9,1.60735E+12,07/12/2020 13:32,1.60735E+12,0,07/12/2020 13:32,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,6,Screen 12,advancementZone,continue_button,10996.32,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
10,1.60735E+12,07/12/2020 13:33,1.60735E+12,0,07/12/2020 13:33,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,7,Screen 2,Zone1,timelimit_screen,44998.921,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
11,1.60735E+12,07/12/2020 13:33,1.60735E+12,0,07/12/2020 13:33,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,8,Screen 1,buttonC,response_button_text,2240.665,,,C. Mental interaction,1,1,0,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
12,1.60735E+12,07/12/2020 13:33,1.60735E+12,0,07/12/2020 13:33,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,9,Screen 3,advancementZone,continue_button,7868.81,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
13,1.60735E+12,07/12/2020 13:34,1.60735E+12,0,07/12/2020 13:34,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Zone7,timelimit_screen,29999.257,,,,,0,1,0,,,1,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
14,1.60735E+12,07/12/2020 13:34,1.60735E+12,0,07/12/2020 13:34,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,buttonA,response_button_text,2650.86,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
15,1.60735E+12,07/12/2020 13:34,1.60735E+12,0,07/12/2020 13:34,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,9,2,1,Screen 1,Zone7,timelimit_screen,29999.321,,,,,0,1,0,,,1,1,1,RAND session,RAND_TENNIS.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
16,1.60735E+12,07/12/2020 13:34,1.60735E+12,0,07/12/2020 13:34,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,9,2,2,Screen 2,buttonB,response_button_text,2061.235,,,B. Physical interaction,1,0,1,0,,,,1,1,RAND session,RAND_TENNIS.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
17,1.60735E+12,07/12/2020 13:35,1.60735E+12,0,07/12/2020 13:35,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone7,timelimit_screen,34993.622,,,,,0,1,0,,,1,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
18,1.60735E+12,07/12/2020 13:35,1.60735E+12,0,07/12/2020 13:35,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,14,1,2,Screen 2,buttonB,response_button_text,1087.115,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
19,1.60735E+12,07/12/2020 13:35,1.60735E+12,0,07/12/2020 13:35,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,7,3,1,Screen 1,Zone7,timelimit_screen,29999.325,,,,,0,1,0,,,1,1,1,RAND session,RAND_billiard.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
20,1.60735E+12,07/12/2020 13:35,1.60735E+12,0,07/12/2020 13:35,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,7,3,2,Screen 2,buttonA,response_button_text,1009.715,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_billiard.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
21,1.60735E+12,07/12/2020 13:36,1.60735E+12,0,07/12/2020 13:36,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,8,4,1,Screen 1,Zone7,timelimit_screen,29999.249,,,,,0,1,0,,,1,1,1,RAND session,RAND_drifting.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
22,1.60735E+12,07/12/2020 13:36,1.60735E+12,0,07/12/2020 13:36,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,8,4,2,Screen 2,buttonA,response_button_text,1601.7,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_drifting.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
23,1.60735E+12,07/12/2020 13:36,1.60735E+12,0,07/12/2020 13:36,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,12,2,1,Screen 1,Zone7,timelimit_screen,34993.634,,,,,0,1,0,,,1,1,1,GD session,GD_DANCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
24,1.60735E+12,07/12/2020 13:36,1.60735E+12,0,07/12/2020 13:36,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,12,2,2,Screen 2,buttonB,response_button_text,1240.265,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_DANCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
25,1.60735E+12,07/12/2020 13:37,1.60735E+12,0,07/12/2020 13:37,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,3,1,1,Screen 13,Zone7,timelimit_screen,40004.596,,,,,0,1,0,,,1,1,1,TOM session,TOM_COAXING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Secure,## How do you think the **Little Triangle** feels at the end of the animation?,Proud,No feelings,Secure,Unsure,Annoyed,## How do you think the **Big Triangle** feels at the end of the animation?,Frustrated,Loving,Tense,No feelings,Frivolous,Loving,
26,1.60735E+12,07/12/2020 13:37,1.60735E+12,0,07/12/2020 13:37,27169,8,task-h14t,,8379118,BLIND,2553760,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1518x853,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,3,1,2,Screen 2,buttonC,response_button_text,919.4,,,C. Mental interaction,1,1,0,0,,,,1,1,TOM session,TOM_COAXING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Secure,## How do you think the **Little Triangle** feels at the end of the animation?,Proud,No feelings,Secure,Unsure,Annoyed,## How do you think the **Big Triangle** feels at the end of the animation?,Frustrated,Loving,Tense,No feelings,Frivolous,Loving,
